 node_id,x_nm,y_nm,z_nm,phi_mV,charge_C_m2
1,3.67489349015,3.86831349015,4.25951544693,52.1185324944,0.209902214464
2,5.20466540703,3.86831349015,3.31406440727,-74.0027743059,-0.192804435919
3,4.14761900998,5.32321304014,3.31406440727,0.434418784881E-01,0.557928969312E-01
4,2.43728201187,4.76749086226,3.31406440727,54.6284769287,0.182681783507
5,2.43728201187,2.96913611803,3.31406440727,45.9653200878,-0.130430189532E-01
6,4.14761900998,2.41341394015,3.31406440727,4.57602206368,-0.488180488893E-01
7,3.67489349015,3.86831349015,0.838841450713,9.05274480393,0.281094534690
8,2.14512157326,3.86831349015,1.78429249038,86.1629879607,0.329698226245
9,3.20216797031,2.41341394015,1.78429249038,54.9539659896,0.900796966799E-01
10,4.91250496842,2.96913611803,1.78429249038,20.5355792750,0.247205486786
11,4.91250496842,4.76749086226,1.78429249038,54.5512970281,0.290995941179
12,3.20216797031,5.32321304014,1.78429249038,90.0586694630,0.692783351884
13,3.79314890411,3.86831349015,4.25542236579,30.8575888375,0.699088853746E-01
14,3.91083831383,3.86831349015,4.24316271300,14.6873017460,-0.119377095359E-01
15,4.02739842410,3.86831349015,4.22279516679,11.3899302654,0.189609211889E-01
16,4.14227134489,3.86831349015,4.19441721204,17.6511633638,0.263662459516
17,4.25490726152,3.86831349015,4.15816467379,-3.16563299284,0.326073030831
18,4.36476706627,3.86831349015,4.11421106704,-66.0701222083,-0.425672985437
19,4.47132493867,3.86831349015,4.06276676633,-68.2345504279,-0.292619023564
20,4.57407086226,3.86831349015,4.00407799882,-39.2209976577,0.201859119990
21,4.67251306564,3.86831349015,3.93842566574,-43.1981644529,0.126118594037E-01
22,4.76618037626,3.86831349015,3.86612399793,-39.4989094818,0.139006166388E-01
23,4.85462447556,3.86831349015,3.78751905187,-40.4951151486,-0.126781109703
24,4.93742204478,3.86831349015,3.70298705333,-26.7857057436,0.984744300715E-01
25,5.01417679106,3.86831349015,3.61293259664,-45.3308391729,-0.108144684698
26,5.08452134421,3.86831349015,3.51778670821,-78.2285379247,-0.517785963265
27,5.14811901509,3.86831349015,3.41800478346,-65.1015965983,-0.254774216660
28,3.71143642274,3.98078107219,4.25542236579,38.9504802357,0.117590575756
29,3.74780445040,4.09271035220,4.24316271300,27.0521094656,0.969719389913E-01
30,3.78382350534,4.20356560461,4.22279516679,14.7186838585,-0.104995188218E-01
31,3.81932119006,4.31281624447,4.19441721204,11.7826668869,-0.574588963099E-01
32,3.85412760247,4.41993936696,4.15816467379,17.6907939591,0.604290720119E-01
33,3.88807614914,4.52442225014,4.11421106704,12.7661090610,0.149663181766E-01
34,3.92100434260,4.62576480905,4.06276676633,7.70485226298,-0.516600776065E-02
35,3.95275457909,4.72348198920,4.00407799882,1.03481596792,-0.145963049640E-01
36,3.98317489290,4.81710608820,3.93842566574,-11.2702083653,-0.925474149317E-01
37,4.01211968369,4.90618899433,3.86612399793,-8.62415232749,-0.969384782391E-01
38,4.03945041343,4.99030433130,3.78751905187,8.69223708272,0.911975225500E-01
39,4.06503626941,5.06904949904,3.70298705333,-6.05070615078,-0.173958749678
40,4.08875479041,5.14204760064,3.61293259664,0.941723150408,-0.334604009694E-01
41,4.11049245280,5.20894924631,3.51778670821,35.4014236717,0.469256158773
42,4.13014521390,5.26943422562,3.41800478346,16.6106439191,0.738359464387E-01
43,3.57922285057,3.93782227848,4.25542236579,63.2223983912,0.366136641750
44,3.48401011805,4.00699837786,4.24316271300,45.7020035707,0.265208874775
45,3.38971100797,4.07551069169,4.22279516679,-1.12051852330,-0.198209365432
46,3.29677686286,4.14303130041,4.19441721204,-30.1935191438,-0.465160878945
47,3.20565249213,4.20923703109,4.15816467379,-25.3953556502,-0.222261090912
48,3.11677404309,4.27381100414,4.11421106704,-29.2043705952,-0.252779866215
49,3.03056691343,4.33644415005,4.06276676633,-19.6606227888,-0.185630994867
50,2.94744371515,4.39683668867,4.00407799882,5.50269363497,0.379990316441E-01
51,2.86780229965,4.45469956402,3.93842566574,22.3989614719,0.808677180021E-01
52,2.79202385354,4.50975582782,3.86612399793,35.9131893510,0.935957718453E-01
53,2.72047107416,4.56174196504,3.78751905187,46.2416142084,0.130066487025
54,2.65348643356,4.61040915516,3.70298705333,45.8254752426,0.101958420404
55,2.59139053943,4.65552446306,3.61293259664,42.6947483509,0.789710914746E-01
56,2.53448060046,4.69687195399,3.51778670821,44.9633600957,0.947758261693E-01
57,2.48302900392,4.73425372701,3.41800478346,52.3956398813,0.180740336934
58,3.57922285057,3.79880470181,4.25542236579,61.8568962746,0.298330975869
59,3.48401011805,3.72962860243,4.24316271300,55.3133313943,0.658304307750E-01
60,3.38971100797,3.66111628861,4.22279516679,82.1656153508,0.446175760541
61,3.29677686286,3.59359567988,4.19441721204,68.3586548941,0.389841082532
62,3.20565249213,3.52738994920,4.15816467379,17.8828093099,-0.173923835302
63,3.11677404309,3.46281597615,4.11421106704,26.7983776480,0.213104887561
64,3.03056691343,3.40018283024,4.06276676633,26.1043289452,0.146195456106
65,2.94744371515,3.33979029162,4.00407799882,24.0074310541,0.970652368448E-01
66,2.86780229965,3.28192741627,3.93842566574,14.9892361403,-0.293479406355E-01
67,2.79202385354,3.22687115247,3.86612399793,20.8808659842,0.278058346376E-01
68,2.72047107416,3.17488501525,3.78751905187,33.6331803998,0.171233037878
69,2.65348643356,3.12621782513,3.70298705333,17.2619167618,-0.252400269358
70,2.59139053943,3.08110251723,3.61293259664,36.8844572581,0.660485667344E-01
71,2.53448060046,3.03975502630,3.51778670821,57.8539302329,0.274036064137
72,2.48302900392,3.00237325328,3.41800478346,66.8183816567,0.348086913669
73,3.71143642274,3.75584590811,4.25542236579,41.7332775783,0.186911485975
74,3.74780445040,3.64391662810,4.24316271300,16.6778833934,0.320798481181E-01
75,3.78382350534,3.53306137568,4.22279516679,-28.6292514041,-0.358250159586
76,3.81932119006,3.42381073582,4.19441721204,-61.8347937852,-0.975619628180
77,3.85412760247,3.31668761334,4.15816467379,3.99985707127,0.308670197088E-01
78,3.88807614914,3.21220473015,4.11421106704,23.2844690506,0.107199874807
79,3.92100434260,3.11086217124,4.06276676633,15.6653927629,0.102869462299E-01
80,3.95275457909,3.01314499109,4.00407799882,19.7019619171,-0.265344450328E-01
81,3.98317489290,2.91952089209,3.93842566574,46.5916678585,0.301192570646
82,4.01211968369,2.83043798596,3.86612399793,29.9470278450,-0.187652216956
83,4.03945041343,2.74632264899,3.78751905187,33.8368226039,0.123862308736
84,4.06503626941,2.66757748125,3.70298705333,11.4976017432,-0.572012690282E-01
85,4.08875479041,2.59457937965,3.61293259664,-1.96989138655,-0.112139924401
86,4.11049245280,2.52767773398,3.51778670821,-1.31852574763,-0.135335611714
87,4.13014521390,2.46719275468,3.41800478346,10.3619438490,0.583716638892E-01
88,5.24378965467,3.93782227848,3.22666350431,-116.203771037,-0.581457432368
89,5.27540471631,4.00699837786,3.13601996402,-128.789662544,-0.574732219256
90,5.29935927323,4.07551069169,3.04256763230,-107.020478302,-0.497305773090
91,5.31553867206,4.14303130041,2.94675379877,-34.6027589871,0.394277610142E-01
92,5.32386547358,4.20923703109,2.84903705584,35.2127653253,0.565070506501
93,5.32429982331,4.27381100414,2.74988510382,40.5540136241,0.281547027385
94,5.31683964236,4.33644415005,2.64977251231,38.6761199297,0.199617543550
95,5.30152063726,4.39683668867,2.54917844882,39.9151907344,0.246389145286
96,5.27841612917,4.45469956402,2.44858438534,35.2561026567,0.958678883318E-01
97,5.24763670288,4.50975582782,2.34847179383,57.6153529088,0.373350109754
98,5.20932967751,4.56174196504,2.24931984181,54.1651400712,0.296408468458
99,5.16367840147,4.61040915516,2.15160309888,25.9153985225,-0.239284372538E-01
100,5.11090137482,4.65552446306,2.05578926535,16.0142093799,0.352662554480E-01
101,5.05125120351,4.69687195399,1.96233693363,0.536371987248,-0.110124510075
102,4.98501339034,4.73425372701,1.87169339334,5.31995730113,-0.248778789869
103,5.24378965467,3.79880470181,3.22666350431,-100.210958047,-0.549070923597
104,5.27540471631,3.72962860243,3.13601996402,-71.4612620223,-0.558256438871E-01
105,5.29935927323,3.66111628861,3.04256763230,-48.9628667712,0.909910692066E-01
106,5.31553867206,3.59359567988,2.94675379877,-54.9112090743,-0.228951526948
107,5.32386547358,3.52738994920,2.84903705584,-61.4407848268,-0.415637660043
108,5.32429982331,3.46281597615,2.74988510382,-47.6065098616,-0.188824939740
109,5.31683964236,3.40018283024,2.64977251231,-42.6615792967,-0.190144510785
110,5.30152063726,3.33979029162,2.54917844882,-37.0831224764,-0.923953651770E-01
111,5.27841612917,3.28192741627,2.44858438534,-44.5421154160,-0.162070102247
112,5.24763670288,3.22687115247,2.34847179383,-63.6528186428,-0.419245746912
113,5.20932967751,3.17488501525,2.24931984181,-48.0644860180,-0.211719257584
114,5.16367840147,3.12621782513,2.15160309888,-22.2042812220,0.147566530809E-01
115,5.11090137482,3.08110251723,2.05578926535,-24.0517193552,-0.349613217398
