 node_id,x_nm,y_nm,z_nm,phi_mV,charge_C_m2
1,3.68360000000,3.86910000000,4.28190000000,32.3903551811,0.791792183976E-01
2,5.22290919571,3.86910000000,3.33055459786,-36.0358514005,-0.552964848507E-01
3,4.15927270107,5.33307004117,3.33055459786,-41.5380220799,-0.192403619773E-01
4,2.43827270107,4.77388324396,3.33055459786,87.4584178723,0.131224033250
5,2.43827270107,2.96431675604,3.33055459786,54.9896493655,0.960716196624E-01
6,4.15927270107,2.40512995883,3.33055459786,8.71882558100,0.103076752189E-01
7,3.68360000000,3.86910000000,0.839900000000,-26.9835694845,-0.568667077634E-01
8,2.14429080429,3.86910000000,1.79124540214,100.842592739,0.238847558881
9,3.20792729893,2.40512995883,1.79124540214,78.5363460422,0.135181696080
10,4.92892729893,2.96431675604,1.79124540214,16.9588262114,0.202270956487E-01
11,4.92892729893,4.77388324396,1.79124540214,114.432077402,0.263855678768
12,3.20792729893,5.33307004117,1.79124540214,14.2256969549,-0.568116780730E-03
13,3.80259267084,3.86910000000,4.27778140076,13.6452847299,0.204976126654E-01
14,3.92101580870,3.86910000000,4.26544531585,4.36742651820,0.426746957338E-03
15,4.03830260657,3.86910000000,4.24495078929,1.27931237938,-0.371733855600E-03
16,4.15389169626,3.86910000000,4.21639591375,2.46482075150,0.150813414212E-01
17,4.26722983531,3.86910000000,4.17991736103,10.1180867703,0.805615083323E-01
18,4.37777455497,3.86910000000,4.13568972794,26.4026792676,0.360221744245
19,4.48499675656,3.86910000000,4.08392470058,18.9209727190,0.384319676077
20,4.58838324396,3.86910000000,4.02487004117,-12.3975387272,0.509075047038E-01
21,4.68743917984,3.86910000000,3.95880840223,-25.3481769564,-0.315438192298E-01
22,4.78169045415,3.86910000000,3.88605597366,-24.9655734008,-0.374696613915E-01
23,4.87068595332,3.86910000000,3.80696096939,-21.6188693592,-0.357443931797E-01
24,4.95399971943,3.86910000000,3.72190196076,-19.1946686667,-0.385231503133E-01
25,5.03123298895,3.86910000000,3.63128606451,-17.1754823090,-0.285705840556E-01
26,5.10201610135,3.86910000000,3.53554699427,-19.0736840950,-0.214365800017E-01
27,5.16601026840,3.86910000000,3.43514298461,-27.1211396100,-0.343123343578E-01
28,3.72037075749,3.98226875499,4.27778140076,21.8944946105,0.353251705890E-01
29,3.75696551962,4.09489585194,4.26544531585,16.0483283952,0.176348087459E-01
30,3.79320913338,4.20644222532,4.24495078929,13.3237473000,0.111572769080E-01
31,3.82892812646,4.31637398229,4.21639591375,12.7840404761,0.958199923739E-02
32,3.86395153754,4.42416495798,4.17991736103,14.2832857558,0.113025022800E-01
33,3.89811173455,4.52929923395,4.13568972794,18.0797678889,0.163762429420E-01
34,3.93124521702,4.63127360747,4.08392470058,24.5763433156,0.257348573279E-01
35,3.96319339861,4.72960000000,4.02487004117,34.5134150102,0.421913047329E-01
36,3.99380336619,4.82380779330,3.95880840223,49.5693785803,0.744363661591E-01
37,4.02292861169,4.91344608190,3.88605597366,72.3533330295,0.145222857620
38,4.05042973336,4.99808583131,3.80696096939,101.167299548,0.278203002112
39,4.07617510295,5.07732193146,3.72190196076,113.537282913,0.380069953443
40,4.10004149576,5.15077513571,3.63128606451,87.2709785643,0.267825919955
41,4.12191468041,5.21809387600,3.53554699427,42.4552863228,0.122713004112
42,4.14168996557,5.27895594559,3.43514298461,-0.667442341754,0.295136930036E-01
43,3.58733290709,3.93904213705,4.27778140076,40.1662606353,0.100852238302
44,3.49152657603,4.00864951102,4.26544531585,32.0418413936,0.713161276293E-01
45,3.39663956334,4.07758896109,4.24495078929,17.3168812321,0.336289032843E-01
46,3.30312602541,4.14553052334,4.21639591375,3.92510263947,0.392572624687E-02
47,3.21143354481,4.21214901000,4.17991736103,-4.74862740902,-0.153012730867E-01
48,3.12200098797,4.27712556593,4.13568972794,-6.69056247485,-0.221939127965E-01
49,3.03525640470,4.34014919474,4.08392470058,-1.42142788925,-0.152809833243E-01
50,2.95161497941,4.40091824732,4.02487004117,9.23110704149,0.817881933290E-03
51,2.87147704389,4.45914186558,3.95880840223,23.1615604224,0.212405219606E-01
52,2.79522616124,4.51454137463,3.88605597366,39.8153290816,0.459127233300E-01
53,2.72322728998,4.56685161656,3.80696096939,59.8161182176,0.787824702562E-01
54,2.65582503734,4.61582221960,3.72190196076,83.2047183272,0.126488410538
55,2.59334200976,4.66121879641,3.63128606451,105.806916078,0.182032826955
56,2.53607726891,4.70282406599,3.53554699427,116.374953035,0.212945929303
57,2.48430490023,4.74043889361,3.43514298461,107.363189690,0.185180577051
58,3.58733290709,3.79915786295,4.27778140076,67.4711864254,0.294216015184
59,3.49152657603,3.72955048898,4.26544531585,120.041879788,0.980737831403
60,3.39663956334,3.66061103891,4.24495078929,103.812673383,0.782757622985
61,3.30312602541,3.59266947666,4.21639591375,48.7695998833,0.204857524109
62,3.21143354481,3.52605099000,4.17991736103,19.9556458045,0.642405205802E-01
63,3.12200098797,3.46107443407,4.13568972794,10.0965698099,0.290044622887E-01
64,3.03525640470,3.39805080526,4.08392470058,8.76199526438,0.188745106563E-01
65,2.95161497941,3.33728175268,4.02487004117,11.4176312590,0.160921140590E-01
66,2.87147704389,3.27905813442,3.95880840223,17.0192204517,0.193903983815E-01
67,2.79522616124,3.22365862537,3.88605597366,25.2186409048,0.289668819140E-01
68,2.72322728998,3.17134838344,3.80696096939,35.2510178510,0.438437449832E-01
69,2.65582503734,3.12237778040,3.72190196076,45.3091094291,0.595984960971E-01
70,2.59334200976,3.07698120359,3.63128606451,53.2147718699,0.705856601832E-01
71,2.53607726891,3.03537593401,3.53554699427,58.3243421087,0.786588838393E-01
72,2.48430490023,2.99776110639,3.43514298461,60.2165988198,0.880318485148E-01
73,3.72037075749,3.75593124501,4.27778140076,19.9657457697,0.521535273692E-01
74,3.75696551962,3.64330414806,4.26544531585,-18.6943341490,-0.937376646434E-01
75,3.79320913338,3.53175777468,4.24495078929,-79.3420849937,-0.550374009749
76,3.82892812646,3.42182601771,4.21639591375,-103.273257272,-0.864408412710
77,3.86395153754,3.31403504202,4.17991736103,-34.9452402065,-0.136649265340
78,3.89811173455,3.20890076605,4.13568972794,41.5240610550,0.560571128121
79,3.93124521702,3.10692639253,4.08392470058,47.1330789674,0.492139462267
80,3.96319339861,3.00860000000,4.02487004117,6.32401029888,0.893880887696E-01
81,3.99380336619,2.91439220670,3.95880840223,-27.3225065489,-0.846580204822E-01
82,4.02292861169,2.82475391810,3.88605597366,-43.1627768625,-0.188068370750
83,4.05042973336,2.74011416869,3.80696096939,-29.9022567914,-0.125017059093
84,4.07617510295,2.66087806854,3.72190196076,-6.94002958576,-0.321927024751E-01
85,4.10004149576,2.58742486429,3.63128606451,5.70970639245,0.724463923186E-02
86,4.12191468041,2.52010612400,3.53554699427,9.41461792772,0.139024566497E-01
87,4.14168996557,2.45924405441,3.43514298461,9.46613482505,0.124992435247E-01
88,5.26227736131,3.93904213705,3.24260879878,-46.1403661156,-0.710805038315E-01
89,5.29408952532,4.00864951102,3.15140014632,-60.0095143021,-0.106830944126
90,5.31819342561,4.07758896109,3.05736519119,-75.8349962721,-0.184283222323
91,5.33447369401,4.14553052334,2.96095401158,-82.0605720150,-0.294328035341
92,5.34285240851,4.21214901000,2.86262805900,-41.3487899338,-0.143920680455
93,5.34328946618,4.27712556593,2.76285794959,48.6155221407,0.536939012368
94,5.33578277513,4.34014919474,2.66212121164,97.5117271606,0.846681468963
95,5.32036826454,4.40091824732,2.56090000000,68.8564247787,0.303864478952
96,5.29711971267,4.45914186558,2.45967878836,43.6912689434,0.105681186092
97,5.26614839374,4.51454137463,2.35894205041,32.8493229143,0.543034761884E-01
98,5.22760254533,4.56685161656,2.25917194100,30.9383566200,0.418633985093E-01
99,5.18166665892,4.61582221960,2.16084598842,36.0095014494,0.480166152673E-01
100,5.12856059681,4.66121879641,2.06443480881,48.0579097694,0.713954488107E-01
101,5.06853853979,4.70282406599,1.97039985368,66.7565601286,0.113797238637
