 node_id,x_nm,y_nm,z_nm,phi_mV,charge_C_m2
1,8.70000000000,-1.51710000000,6.95820000000,-20.2113547492,-0.390433633761E-01
2,10.5201593337,-1.51710000000,5.83327966684,0.227008092498,-0.134238640608E-02
3,9.26246016658,0.213974394996,5.83327966684,13.8863182924,0.102087480241E-01
4,7.22746016658,-0.447237186838,5.83327966684,6.95925652899,0.689009568403E-02
5,7.22746016658,-2.58696281316,5.83327966684,92.5767576397,0.287273495806
6,9.26246016658,-3.24817439500,5.83327966684,-46.0335012242,-0.111703473203
7,8.70000000000,-1.51710000000,2.88820000000,-32.9472776503,-0.416209810611E-01
8,6.87984066632,-1.51710000000,4.01312033316,-37.7259537522,-0.163225979244
9,8.13753983342,-3.24817439500,4.01312033316,-76.5357308556,-0.386727781925
10,10.1725398334,-2.58696281316,4.01312033316,-36.0229562486,-0.429896971645E-01
11,10.1725398334,-0.447237186838,4.01312033316,76.7654406546,0.114277864752
12,8.13753983342,0.213974394996,4.01312033316,0.393611479739,0.230789936444E-03
13,8.79384369217,-1.51710000000,6.95603505515,-8.49019001773,-0.165074362480E-01
14,8.88748771218,-1.51710000000,6.94954482697,2.94269546853,0.262591267442E-02
15,8.98073281273,-1.51710000000,6.93874312478,12.9903347466,0.181737682575E-01
16,9.07338059528,-1.51710000000,6.92365293148,20.8997600981,0.294559204767E-01
17,9.16523393224,-1.51710000000,6.90430635461,26.2178520665,0.357905134001E-01
18,9.25609738634,-1.51710000000,6.88074455809,29.1492370466,0.377227987065E-01
19,9.34577762651,-1.51710000000,6.85301767458,30.6723069829,0.376280337091E-01
20,9.43408383921,-1.51710000000,6.82118469884,32.1873684327,0.388494335935E-01
21,9.52082813444,-1.51710000000,6.78531336221,35.1889848794,0.454827090906E-01
22,9.60582594549,-1.51710000000,6.74547998849,41.3887136679,0.649754800893E-01
23,9.68889642170,-1.51710000000,6.70176933156,53.2964999718,0.117640994930
24,9.76986281316,-1.51710000000,6.65427439500,74.5483152719,0.267646859050
25,9.84855284690,-1.51710000000,6.60309623426,102.761378428,0.691357827122
26,9.92479909334,-1.51710000000,6.54834374163,95.1409127733,0.879976629711
27,9.99843932260,-1.51710000000,6.49013341452,24.4232777701,0.128811345093
28,10.0693168496,-1.51710000000,6.42858910763,-27.1252561097,-0.272194138531
29,10.1372808676,-1.51710000000,6.36384176939,-32.3633074366,-0.189285584025
30,10.2021867688,-1.51710000000,6.29602916336,-22.7075710055,-0.888175929954E-01
31,10.2638964522,-1.51710000000,6.22529557509,-14.3991686536,-0.404655829953E-01
32,10.3222786177,-1.51710000000,6.15179150513,-9.26851506228,-0.201881766070E-01
33,10.3772090449,-1.51710000000,6.07567334883,-6.25937773481,-0.115525410799E-01
34,10.4285708577,-1.51710000000,5.99710306355,-4.23130914585,-0.755231641802E-02
35,10.4762547732,-1.51710000000,5.91624782405,-2.27405188676,-0.477942682902E-02
36,8.72899929570,-1.42784934505,6.95603505515,-5.32637799690,-0.944220459539E-02
37,8.75793688930,-1.33878858960,6.94954482697,7.66272450132,0.131382437198E-01
38,8.78675121001,-1.25010722912,6.93874312478,20.6527011559,0.373955593258E-01
39,8.81538094931,-1.16199395180,6.92365293148,34.2278785057,0.681260382235E-01
40,8.84376519142,-1.07463623714,6.90430635461,46.6930018608,0.101782113502
41,8.87184354291,-0.988219957029,6.88074455809,53.8536272797,0.120288773238
42,8.89955626118,-0.902928980234,6.85301767458,52.9077250861,0.109307098391
43,8.92684438161,-0.818944781215,6.82118469884,46.5358354908,0.825281901474E-01
44,8.95364984300,-0.736446053986,6.78531336221,39.5062735262,0.590168015969E-01
45,8.97991561110,-0.655608331908,6.74547998849,34.4511861258,0.452603421538E-01
46,9.00558579998,-0.576603614206,6.70176933156,31.8677291635,0.401941407190E-01
47,9.03060579092,-0.499600000000,6.65427439500,31.1779341827,0.419776792746E-01
48,9.05492234863,-0.424761330646,6.60309623426,30.9233254373,0.484070397908E-01
49,9.07848373454,-0.352246841124,6.54834374163,27.7968514790,0.516345418968E-01
50,9.10123981685,-0.282210821232,6.49013341452,14.7870123632,0.204062208962E-01
51,9.12314217721,-0.214802287306,6.42858910763,-18.4411677911,-0.126537170839
52,9.14414421377,-0.150164665152,6.36384176939,-75.5458956604,-0.570051838766
53,9.16420124027,-0.884354848805E-01,6.29602916336,-121.443942267,-1.03775587422
54,9.18327058119,-0.297460882818E-01,6.22529557509,-106.025089429,-0.630460549047
55,9.20131166249,0.257786506327E-01,6.15179150513,-74.5168610810,-0.258431421416
56,9.21828609799,0.780205913246E-01,6.07567334883,-55.1747955804,-0.146160132510
57,9.23415777101,0.126868578098,5.99710306355,-41.8647502657,-0.115569897565
58,9.24889291124,0.172218676607,5.91624782405,-22.3880259022,-0.832251201461E-01
59,8.62407885822,-1.46194006172,6.95603505515,-20.2217957776,-0.356401577143E-01
60,8.54831925461,-1.40689748779,6.94954482697,-19.3417312810,-0.303656433479E-01
61,8.47288238362,-1.35208939284,6.93874312478,-19.2786977896,-0.274669487438E-01
62,8.39792875305,-1.29763239260,6.92365293148,-21.3472918367,-0.304997641661E-01
63,8.32361784246,-1.24364235576,6.90430635461,-26.3251988928,-0.424796077530E-01
64,8.25010776393,-1.19023415747,6.88074455809,-34.3400684976,-0.674530928528E-01
65,8.17755492557,-1.13752143488,6.85301767458,-43.8209995468,-0.106957023176
66,8.10611369879,-1.08561634537,6.82118469884,-49.2468295748,-0.142530798857
67,8.03593608978,-1.03462932791,6.78531336221,-42.2171586999,-0.130335789206
68,7.96717141615,-0.984668868094,6.74547998849,-20.9911653766,-0.591019120872E-01
69,7.89996598917,-0.935841267283,6.70176933156,6.70085522946,0.340352959351E-01
70,7.83446280250,-0.888250416447,6.65427439500,30.7970989226,0.113896548818
71,7.77080122792,-0.841997575113,6.60309623426,42.2670744469,0.140886186745
72,7.70911671879,-0.797181155912,6.54834374163,40.1021869088,0.111778357282
73,7.64954052186,-0.753896515182,6.49013341452,31.9626796041,0.713232454519E-01
74,7.59219939798,-0.712235750084,6.42858910763,24.0605320122,0.429068494017E-01
75,7.53721535245,-0.672287502641,6.36384176939,18.2416356321,0.267977267367E-01
76,7.48470537535,-0.634136771135,6.29602916336,14.3458780023,0.181245603908E-01
77,7.43478119269,-0.597864729258,6.22529557509,11.7981381370,0.134224942059E-01
78,7.38754902865,-0.563548553392,6.15179150513,10.1053496579,0.107671861853E-01
79,7.34310937957,-0.531261258407,6.07567334883,8.93573037642,0.917003146895E-02
80,7.30155680014,-0.501071542298,5.99710306355,8.08889780121,0.813514725872E-02
81,7.26297970218,-0.473043640027,5.91624782405,7.45109322535,0.741566942672E-02
