 node_id,x_nm,y_nm,z_nm,phi_mV,charge_C_m2
3982,0.829966706365,-0.719613837203,1.87168020559,-0.963973199339,0.124857963330E-02
3983,0.895204047694,-0.613030525610,1.87228489136,-4.19691366682,-0.342495833259E-02
3984,0.951816953212,-0.501631225047,1.87349047070,-8.96213667350,-0.988702754027E-02
3985,0.623795284227,-0.956992333559,1.77991017804,-1.05212710946,0.330959162277E-02
3986,0.709321846320,-0.864656554021,1.77809479213,3.31718447227,0.119069707483E-01
3987,0.787280954039,-0.765833508041,1.77748837732,4.40899230284,0.139480463654E-01
3988,0.857176566728,-0.661151989996,1.77809479213,1.76374654980,0.815380843945E-02
3989,0.918563950387,-0.551278070735,1.77991017804,-3.12302257791,-0.812697593881E-03
3990,0.655527738884,-0.904394389175,1.68782129712,5.30442405011,0.236864533609E-01
3991,0.737802790971,-0.808148583920,1.68600464855,11.5550983186,0.401358792458E-01
3992,0.812235389453,-0.705700901075,1.68600464855,10.4356850222,0.340936008704E-01
3993,0.878346200399,-0.597711087199,1.68782129712,4.14770607608,0.154536954121E-01
3994,0.681951596749,-0.846466085690,1.59766991315,19.1834502332,0.856492780445E-01
3995,0.760718999053,-0.746535118116,1.59646160960,24.6391060728,0.105932008952
3996,0.831418531029,-0.640742499639,1.59766991315,15.5093590145,0.569398406621E-01
3997,0.702992100696,-0.783530907411,1.50988485216,44.1158583035,0.296765061093
3998,0.778065492913,-0.680201247655,1.50988485216,35.6031689282,0.192843011886
3999,0.718599610625,-0.715933591170,1.42487644574,61.5756310111,0.655465921558
4000,1.00155059654,0.154900000000,2.51132355426,-66.7547481345,-0.139774365309
4001,1.02865656135,0.218761241775,2.42631514784,-86.0314532388,-0.228562735293
4002,1.02865656135,0.910387582249E-01,2.42631514784,-97.9011137737,-0.298412496270
4003,1.04862680573,0.282044168467,2.33853008685,-93.8394385532,-0.268617093781
4004,1.05361302380,0.154900000000,2.33973839040,-138.399898972,-0.680029046444
4005,1.04862680573,0.277558315329E-01,2.33853008685,-124.106082562,-0.509894955336
4006,1.06129885813,0.344440704403,2.24837870288,-80.7988663577,-0.187476848173
4007,1.07128890856,0.218216150067,2.25019535145,-137.664472227,-0.661219416209
4008,1.07128890856,0.915838499333E-01,2.25019535145,-169.424901062,-1.11096385167
4009,1.06129885813,-0.346407044032E-01,2.24837870288,-111.366367189,-0.391944818310
4010,1.06654305905,0.405645204146,2.15628982196,-62.7879251027,-0.112219203514
4011,1.08146189179,0.280672737434,2.15810520787,-97.3769722705,-0.274509886944
4012,1.08644540578,0.154900000000,2.15871162268,-139.022676159,-0.674884026141
4013,1.08146189179,0.291272625663E-01,2.15810520787,-123.759981423,-0.510633036849
4014,1.06654305905,-0.958452041460E-01,2.15628982196,-77.3710894983,-0.182931702726
4015,1.06426361973,0.465355970680,2.06270952930,-51.5948127115,-0.730840109564E-01
4016,1.08394168306,0.341955812410,2.06391510864,-67.0826233349,-0.123933465578
4017,1.09381166395,0.217382554883,2.06451979441,-88.6038454092,-0.223435216460
4018,1.09381166395,0.924174451174E-01,2.06451979441,-95.9415360373,-0.281709244664
4019,1.08394168306,-0.321558124098E-01,2.06391510864,-75.7106477149,-0.175422772154
4020,1.06426361973,-0.155555970680,2.06270952930,-50.6526099792,-0.886646208325E-01
4021,1.05439973439,0.523276784165,1.96810000000,-49.1042953962,-0.628894877252E-01
4022,1.07857220146,0.401753585833,1.96810000000,-52.6428824154,-0.739385671949E-01
4023,1.09313555263,0.278708453059,1.96810000000,-60.2935429008,-0.101213527499
4024,1.09800000000,0.154900000000,1.96810000000,-65.8694380557,-0.127534157821
4025,1.09313555263,0.310915469415E-01,1.96810000000,-60.9034832971,-0.116118384947
4026,1.07857220146,-0.919535858335E-01,1.96810000000,-47.3747988501,-0.787523556462E-01
4027,1.05439973439,-0.213476784165,1.96810000000,-33.4611597185,-0.475538492724E-01
4028,1.03692681944,0.579118443810,1.87293836707,-55.6272862228,-0.761140472867E-01
4029,1.06523417400,0.459758130306,1.87116255689,-49.7136121904,-0.637651688461E-01
4030,1.08420134104,0.338555097973,1.86997268632,-48.1696457122,-0.639803333121E-01
4031,1.09371367326,0.216241960076,1.86937594753,-48.3496380526,-0.696387832018E-01
4032,1.09371367326,0.935580399241E-01,1.86937594753,-46.1900099772,-0.694937230186E-01
4033,1.08420134104,-0.287550979733E-01,1.86997268632,-39.7387873761,-0.580516694374E-01
4034,1.06523417400,-0.149958130306,1.87116255689,-30.8991509837,-0.419614381612E-01
4035,1.03692681944,-0.269318443810,1.87293836707,-22.3020532116,-0.281676190323E-01
4036,1.01185795775,0.632600327225,1.77771556979,-73.4186300186,-0.127449712357
4037,1.04384831346,0.515667157901,1.77363309960,-56.2815655095,-0.787709305929E-01
4038,1.06683454986,0.396602286555,1.77069969599,-46.2109019187,-0.581031132371E-01
4039,1.08068084583,0.276109244043,1.76893269186,-40.7964875242,-0.506259251485E-01
4040,1.08530538631,0.154900000000,1.76834252810,-36.9709648950,-0.469419748919E-01
4041,1.08068084583,0.336907559572E-01,1.76893269186,-32.5046782054,-0.416755141286E-01
4042,1.06683454986,-0.868022865553E-01,1.77069969599,-26.8228693143,-0.338449878066E-01
4043,1.04384831346,-0.205867157901,1.77363309960,-20.5824954611,-0.251988442861E-01
4044,1.01185795775,-0.322800327225,1.77771556979,-14.5049736404,-0.170794383709E-01
4045,0.979245621935,0.683451972981,1.68293508855,-107.336645034,-0.281058661331
4046,1.01437922582,0.569185891652,1.67606930058,-72.3615217128,-0.127327523836
4047,1.04090798838,0.452534295120,1.67088506558,-51.5447130340,-0.704939900936E-01
4048,1.05867915334,0.334168879338,1.66741223509,-39.9071608822,-0.485525249229E-01
4049,1.06759039189,0.214771208667,1.66567080616,-32.9364735179,-0.387476488521E-01
4050,1.06759039189,0.950287913331E-01,1.66567080616,-27.8406023794,-0.327777519428E-01
4051,1.05867915334,-0.243688793381E-01,1.66741223509,-23.1572432793,-0.273908856235E-01
4052,1.04090798838,-0.142734295120,1.67088506558,-18.3922993865,-0.217172927161E-01
4053,1.01437922582,-0.259385891652,1.67606930058,-13.4994567042,-0.156705635673E-01
4054,0.979245621935,-0.373651972981,1.68293508855,-8.39817423246,-0.876222122271E-02
4055,0.939183733893,0.731414692518,1.58911142660,-153.517456591,-0.682627648863
