,-0.44,-0.435,-0.43,-0.425,-0.42,-0.41500000000000004,-0.41000000000000003,-0.405,-0.4,-0.395,-0.39,-0.385,-0.38,-0.375,-0.37,-0.365,-0.36,-0.355,-0.35000000000000003
9.0,8.819175171825918,7.854256762759178,6.991337365630898,6.219861989928177,5.530354554808582,4.914309006460826,4.364090409166238,3.872846521837346,3.434427522988699,3.043315910930687,2.694561105712637,2.383722167407541,2.1068169270220096,1.860271560090041,1.6408834261164884,1.4457788454310503,1.2723843261665024,1.1183912364704156,0.9817306941913557
8.0,19.762193861606647,17.5956579765043,15.6583003498381,13.926402670309471,12.378670446450997,10.995989265313256,9.76120155868557,8.658908395686012,7.675290604507609,6.797948958759662,6.015758417590405,5.318739267779165,4.697941199203342,4.1453347322458285,3.6537216096621705,3.216645593976864,2.8283214334423974,2.4835615475549275,2.1777168381231604
7.0,33.665033054712694,29.9641721072403,26.655145987708238,23.697395550952933,21.0545065966362,18.69379177060182,16.58591050873656,14.704529562251992,13.02601728202717,11.529169740679208,10.194962439982191,9.006329110005026,7.9479630514615565,7.006133916285762,6.168531240753509,5.424115012228867,4.762990602421269,4.176286814439663,3.6560531217764947
6.0,51.842987404059386,46.1210186885437,41.005610144973616,36.43396087447036,32.349687910267676,28.702178074607218,25.446000321608153,22.540380152546277,19.9487262155817,17.638205773488153,15.579360988151166,13.74576594931932,12.11371843757297,10.661958451852115,9.371423232496454,8.225018412809732,7.207421490384149,6.304895771074371,5.505129962004503
5.0,76.5163016046863,68.0190306125005,60.42405998776667,53.63793594571325,47.57675534590817,42.16519986232015,37.33566276040074,33.02746651963389,29.186158468095527,25.762878704219474,22.71378966935663,19.99956532824217,17.584932104080508,15.438251828672946,13.531154929027252,11.838202038012241,10.336589167081911,9.005873127525774,7.827731806546581
4.75,84.12175983352063,74.76067077068728,66.39414567263157,58.91916313239926,52.24323014060792,46.28331699378032,40.964895156765124,36.2210746347846,31.99182755836955,28.22329129841819,24.867139677611704,21.880019896580052,19.223046399481973,16.86134142518131,14.7636302057399,12.901868421715335,11.250916599521588,9.788238068458668,8.493634338314223
4.5,92.47589257459913,82.16109725960996,72.94284917500045,64.70754865429626,57.35320541993133,50.7882638989322,44.93054258088523,39.70628266849235,35.049292123207124,30.900176999239193,27.205648321658373,23.917901083641482,20.994056049519713,18.395653552106523,16.08820662465223,14.040790688013658,12.225684009279576,10.61803515558313,9.195570973377471
4.25,101.70300859125564,90.32875869747659,80.16449321641994,71.08484282178688,62.977250296768034,55.74067391851713,49.28441715105146,43.52707872718747,38.39560800909385,33.824456638802076,29.75481374458832,26.133920503642003,22.914454028985347,20.05396915759775,17.514404780380573,15.26163149704007,13.265054324194352,11.497246226281277,9.933625611805837
4.0,111.96141335183347,99.40161577878462,88.17892158261384,78.15476808062522,69.20475281614199,61.21720028479467,54.091868782939855,47.73878995409177,42.07722472236492,37.03472565407719,32.54629179604308,28.55361104703843,25.004379142133985,21.85168306944979,19.053455003380805,16.571972854788328,14.373420631533008,12.427483966215732,10.706993445715852
3.75,123.45680459988944,109.55875550016935,97.14152891696722,86.05164055315981,76.15129099612386,67.3167779504438,59.437064014025964,52.41249130660435,46.1536249995479,40.58021459612064,35.62025796412854,31.209162005183316,27.28898826769364,23.807770371004153,20.71890866225658,17.980617485634866,15.555437694114516,13.409789170427757,11.51357555238792
3.5,136.4620396230457,121.03752036338847,107.25804396934109,94.9530690076499,83.96948178394814,74.16983184370474,65.43074091820017,57.64147465481801,50.70265772964194,44.52511954672809,39.02885449745736,34.14208926272113,29.800444519656594,25.946176973920956,22.52750625005865,19.49800127580238,16.816038095770637,14.44430325284884,12.349354386462437
3.25,151.34654132394644,134.15896515005443,118.80647584229882,105.09878339243005,92.86504330466414,81.95188747136126,72.22164922046795,63.55076969147194,55.82836414145277,48.9549339999794,42.84120687168979,37.40709579747272,32.580763839945575,28.297778799296793,24.500361709589924,21.136702699091984,18.160355520620215,15.529684044602618,13.207371791633705
3.0,168.62024265195942,149.36583816615166,132.16979765584983,116.81861665032193,103.12060781907348,90.90369154429209,80.01340479033388,70.31111294147559,61.672401415518834,53.985630501752894,47.150634078912844,41.07755187010116,35.68577987446042,30.903022505081026,26.66444886984027,22.911925843283825,19.593338168342598,16.661968131835238,14.07594506361238
2.75,188.99912244228472,167.27907748459256,147.88441855760175,130.5738609121181,115.1307748914769,101.36068888431328,89.08903943992482,78.15915055038204,68.43041603935126,59.776666387748264,52.08469837294615,45.25295537805869,39.19034123645906,33.81514963959853,29.054110127653985,24.841522084181634,21.118485826154938,17.832202340283402,14.93535099926703
2.5,213.50134598380828,188.78033085771312,166.71062763840018,147.01701738299744,129.45240259108687,113.79495881656476,99.84556881597382,87.42551772616571,76.37441998995928,66.54835650165478,57.81819778947829,50.06809874555256,43.19414568027423,37.10313585362019,31.71148879190514,26.94425929951467,22.734259882725382,19.02126288610816,15.751290574758968
2.0,281.27885959189734,248.07150892342906,218.44241034565493,192.0196790151822,168.4694240937897,147.49189989000297,128.8180400787387,112.20634391859494,97.44007568871166,84.32474783818179,72.68585631893438,62.36684695766962,53.22728766229193,45.14122131646582,37.99569376724685,31.689422524836118,26.13160994210375,21.24086767551489,16.94425746883462
1.9,299.0716029391915,263.5943893312069,231.9446699727705,203.72452662789874,178.57669346777402,156.18043873460556,136.24785682262882,118.52053658151999,102.76656492538314,88.77783398723841,76.3676181722476,65.36839830769532,55.629906072506856,47.017362049173244,39.40990057558156,32.69914579714168,26.78794165405816,21.58920164652227,17.02488256936158
