,0.31,0.32,0.33,0.34,0.35000000000000003,0.36,0.37,0.38,0.39,0.4,0.41000000000000003,0.42,0.43,0.44,0.45,0.46,0.47000000000000003,0.48,0.49,0.5
9.0,0.32875095862709713,0.43739909712985536,0.5773009654722046,0.7565923895690503,0.9854204905168444,1.2764343125381856,1.6453875625375076,2.1118963182343578,2.700365516171587,3.4411432126071304,4.371950136315718,5.539648040343309,7.002425755359582,8.832506541541079,11.11949197165086,13.974498993717134,17.53527055802988,21.97250134407659,27.497602756193373,34.37237682368141
8.0,0.7188476049386736,0.9612133510972853,1.2737270355883084,1.67468662939973,2.186914891241031,2.838860327252405,3.6659571686504933,4.71232226113716,6.032843244316609,7.695776825952635,9.785956878251454,12.40877834388084,15.695109014006448,19.807379468504223,24.94710665657476,31.36419508905965,39.368427264882484,49.34368738468038,61.765451374230906,77.22250498004723
7.0,1.1799863928808918,1.5907077909942018,2.121255575237228,2.8029699032176723,3.6749418236959173,4.785897441597626,6.1965295197042,7.982398481461132,10.237514176496916,13.078780576855934,16.651498847182665,21.136174678904354,26.756949514412554,33.792015502011054,42.586509542830754,53.56843662110623,67.26836163221742,84.34374091442442,105.6089267351199,132.07230110873934
6.0,1.709559737402742,2.3383449355160337,3.152561542505282,4.200882030574576,5.544018217991834,7.257646473539353,9.436028987001919,12.196515437164635,15.685108093704912,20.083362932069576,25.616934567813587,32.56615125301323,41.27910050560604,52.18781148128619,65.82827153085964,82.86516074230894,104.12242794097983,130.62107500233105,163.6257576639764,204.70245354797225
5.0,2.2574788568235817,3.1796628655083623,4.37797980115829,5.925272107197088,7.912406392733828,10.452647913964029,13.687081480933557,17.79134361317483,22.983952826354653,29.53663625403715,37.787116403196706,48.15493726297427,61.16104488239216,77.45201005025592,97.82997767945926,123.28968853593688,155.06423381628701,194.68159320065752,244.03440906421747,305.4662353522144
4.75,2.3793593980544756,3.39157014751072,4.708338134998485,6.410130054784531,8.597326018161766,11.395051048897585,14.959163339604856,19.483689991040592,25.210029477886565,32.4383588980927,41.54175860329269,52.98369492701022,67.33965031515982,85.32388082906255,107.8225014743366,135.9343820992217,171.02169133428833,214.77235231138184,269.2771211665822,337.1248698665877
4.5,2.484935186072107,3.5958656622042326,5.042854316906414,6.914845147113738,9.322797015835022,12.405023312712729,16.33381090338662,21.3236381775896,27.64134719384674,35.61875241456437,45.668253222916974,58.30215839383891,74.15659542048525,94.02108697722724,118.87512237837655,149.93336254099268,188.701509578299,237.04534119967138,297.27591612003744,372.25488943455275
4.25,2.565420925444414,3.785203748344429,5.376188071865727,7.4368096649996005,10.089873376457035,13.488461625927812,17.823259448767203,23.33164839226447,30.308964426229068,39.122451985182124,50.2285425492737,64.19424151188286,81.7235895623453,103.69039608330058,131.17871396997361,165.5328705732827,208.41930020877044,261.9029462754552,328.5415667378111,411.50228439009516
4.0,2.608563523997873,3.949152474843686,5.700454475616425,7.971619700130759,10.898826625332731,14.651832505927814,19.442095341801178,25.532856418649317,33.251623872518394,43.005645438461215,55.30106789200363,70.76665237599082,90.18311687352252,114.51943375797418,144.97771184249723,183.0486751650751,230.58022836441523,289.86217678393587,363.73080492042936,455.6981137789553
3.75,2.597160477183934,4.072852626201893,6.004085404613761,8.512219207286762,11.748675742321211,15.902219920835705,21.207989919254032,27.958706342586083,36.518552682566224,47.34037900067051,60.987005130133184,78.15758997889498,99.72025822689466,126.752460255404,160.59087790102058,202.8931132630969,255.7139285574085,321.5994476987107,403.7034453320666,505.9310442619608
3.5,2.5068260637845015,4.134986553443923,6.27009209719381,9.047574623706168,12.636426389304688,17.247324571764693,23.142707748764224,30.649283473347168,40.17351871103165,52.2208386715356,67.41940122169035,86.54952543455147,110.5801041884115,140.71364729058405,178.4419783805206,225.6150827523379,284.5261943716323,358.0169277121022,449.60706690722145,563.6549335485906
3.25,2.302540837282322,4.104622173246753,6.473339858733198,9.560557704011444,13.555791156339183,18.695315721566658,25.273465300728276,33.65665607949268,44.30075734518323,57.772620733550866,74.77674122501048,96.18825946612196,123.09379693902156,156.84197004319867,199.10585241109948,251.96018606284633,317.9768039835617,400.3425313276821,503.0047459382331,630.8512204223662
3.0,1.9331743222446676,3.9361662310438987,6.576138948282278,10.024444617989502,14.494947433078778,20.254298651349018,27.63468404307423,37.04964639291211,49.01368706370704,64.16656014276668,83.30335845165246,107.41175640830625,137.71809316036524,175.7443787905213,223.3787848615757,282.9627803202311,357.3988191356184,450.2833945835009,566.0713156109559,710.2786595326033
2.75,1.3225210919172241,3.561031620999529,6.520863178087893,10.396905849562245,15.432444691401543,21.93084356423242,30.270042947584443,40.920555312750366,54.46776210074313,71.63954899078817,93.34053110979585,120.69442104914924,155.09645486275258,198.2782452481042,252.3879759699048,320.08953384592314,404.6850216027233,510.26612857499276,641.901029496803,805.8652716722572
2.5,0.35412415232167405,2.8733831862018633,6.217121463445437,10.609267747569902,16.329423670589676,23.72628559433724,33.23430228613506,45.39435213049728,60.87936729963258,80.52609406268311,105.37442876223213,136.71611441948335,176.1549997071561,225.68158247340762,287.76518811439746,365.46791687372024,462.5854658540047,583.8211203913961,735.0005926256417,923.33740774123
2.0,-3.5052898021940564,-0.22288510180806043,4.178786282050169,10.008105009294013,17.650428786912016,27.586571804751657,40.415749722600594,56.88406650104662,77.91983101382357,104.67733719105308,138.59109566474217,181.44297871524032,235.44531526466017,303.34368864944554,388.54405848095485,495.26990832271986,628.7564585057553,795.490621304547,1003.5073147715884,1262.755454496073
