 node_id,x_nm,y_nm,z_nm,phi_mV,charge_C_m2
129,5.27372924272,3.96229829165,3.21254719741,-62.6796491632,-0.962286582894E-01
130,5.29408952532,4.00864951102,3.15140014632,-72.4504000105,-0.123621873898
131,5.31102315337,4.05470380950,3.08899668222,-83.1732277520,-0.168967473734
132,5.32449409702,4.10036319692,3.02546958156,-93.0168380455,-0.240709364445
133,5.33447369401,4.14553052334,2.96095401158,-95.0321470176,-0.310844259682
134,5.34094071065,4.19010968579,2.89558724272,-75.5036625937,-0.259636688802
135,5.34388138701,4.23400583274,2.82950835649,-27.9556283601,0.943400940259E-02
136,5.34328946618,4.27712556593,2.76285794959,34.4088965008,0.475752817461
137,5.33916620759,4.31937713907,2.69577783475,78.2045076846,0.841258799978
138,5.33152038435,4.36067065307,2.62841073901,75.1473767965,0.607821934243
139,5.32036826454,4.40091824732,2.56090000000,51.1111587379,0.280734918743
140,5.30573357665,4.44003428660,2.49338926099,31.1946170051,0.124563415348
141,5.28764745905,4.47793554333,2.42602216525,18.7314845122,0.583327910170E-01
142,5.26614839374,4.51454137463,2.35894205041,11.6658552805,0.293932389942E-01
143,5.24128212450,4.54977389391,2.29229164351,8.19959171872,0.167070667543E-01
144,5.21310155954,4.58355813659,2.22621275728,7.32012230900,0.121891611556E-01
145,5.18166665892,4.61582221960,2.16084598842,8.56959466366,0.128487382589E-01
146,5.14704430701,4.64649749432,2.09633041844,11.8387276756,0.179606338408E-01
147,5.10930817011,4.67551869268,2.03280331778,17.2284550287,0.280500924932E-01
148,5.06853853979,4.70282406599,1.97039985368,24.9311351310,0.445000200579E-01
149,5.02482216198,4.72835551632,1.90925280259,35.0917724722,0.695918200917E-01
150,4.97825205247,4.75205872015,1.84949226772,47.4883032845,0.105863295890
151,5.24998562634,3.82245122665,3.27230773228,-51.1883931531,-0.869824162197E-01
152,5.27372924272,3.77590170835,3.21254719741,-53.3767821499,-0.105684747552
153,5.29408952532,3.72955048898,3.15140014632,-51.5084651379,-0.112011527278
154,5.31102315337,3.68349619050,3.08899668222,-43.2529469110,-0.896505062686E-01
155,5.32449409702,3.63783680308,3.02546958156,-30.4175691936,-0.460933503969E-01
156,5.33447369401,3.59266947666,2.96095401158,-17.4828119828,-0.223816282906E-02
157,5.34094071065,3.54809031421,2.89558724272,-7.44039260336,0.361370366998E-01
158,5.34388138701,3.50419416726,2.82950835649,-2.28397635287,0.524495745051E-01
159,5.34328946618,3.46107443407,2.76285794959,-2.72124414365,0.299306060371E-01
160,5.33916620759,3.41882286093,2.69577783475,-6.71459719515,-0.397195216886E-04
161,5.33152038435,3.37752934693,2.62841073901,-13.2677992974,-0.305410032495E-01
162,5.32036826454,3.33728175268,2.56090000000,-23.2715294367,-0.781058632407E-01
163,5.30573357665,3.29816571340,2.49338926099,-38.0732010432,-0.173983358580
164,5.28764745905,3.26026445667,2.42602216525,-55.9502792640,-0.358237164755
165,5.26614839374,3.22365862537,2.35894205041,-62.8119521123,-0.532579156995
166,5.24128212450,3.18842610609,2.29229164351,-39.2658153302,-0.366715614999
167,5.21310155954,3.15464186341,2.22621275728,-1.67611432908,-0.604728565402E-01
168,5.18166665892,3.12237778040,2.16084598842,21.6877811102,0.759077730869E-01
169,5.14704430701,3.09170250568,2.09633041844,27.8153655502,0.848617246518E-01
170,5.10930817011,3.06268130732,2.03280331778,25.6405681885,0.609294619685E-01
171,5.06853853979,3.03537593401,1.97039985368,21.3718837659,0.402183520872E-01
172,5.02482216198,3.00984448368,1.90925280259,17.3381158899,0.268738205695E-01
173,4.97825205247,2.98614127985,1.84949226772,14.1429224195,0.188044371097E-01
