 node_id,x,y,z
1,0.00000000000,0.00000000000,1.58802078288
2,1.42036896808,0.00000000000,0.710184484038
3,0.438918149418,1.35085116263,0.710184484038
4,-1.14910263346,0.834871932249,0.710184484038
5,-1.14910263346,-0.834871932249,0.710184484038
6,0.438918149418,-1.35085116263,0.710184484038
7,0.00000000000,0.00000000000,-1.58802078288
8,-1.42036896808,0.173945031036E-15,-0.710184484038
9,-0.438918149418,-1.35085116263,-0.710184484038
10,1.14910263346,-0.834871932249,-0.710184484038
11,1.14910263346,0.834871932249,-0.710184484038
12,-0.438918149418,1.35085116263,-0.710184484038
13,0.732313186763E-01,0.00000000000,1.58633135908
14,0.146306822349,0.00000000000,1.58126668231
15,0.219071027543,0.00000000000,1.57283752872
16,0.291369113137,0.00000000000,1.56106183310
17,0.363047249776,0.00000000000,1.54596465072
18,0.433952927177,0.00000000000,1.52757810401
19,0.503935278628,0.00000000000,1.50594131419
20,0.572845401982,0.00000000000,1.48110031810
21,0.640536676488,0.00000000000,1.45310797015
22,0.706865074748,0.00000000000,1.42202382995
23,0.771689469171,0.00000000000,1.38791403553
24,0.834871932249,0.00000000000,1.35085116263
25,0.896278030028,0.00000000000,1.31091407031
26,0.955777108145,0.00000000000,1.26818773310
27,1.01324256982,0.00000000000,1.22276306026
28,1.06855214522,0.00000000000,1.17473670233
29,1.12158815161,0.00000000000,1.12421084544
30,1.17223774376,0.00000000000,1.07129299398
31,1.22039315402,0.00000000000,1.01609574178
32,1.26595192165,0.00000000000,0.958736532584
33,1.30881711081,0.00000000000,0.899337410149
34,1.34889751681,0.00000000000,0.838024758577
35,1.38610786017,0.00000000000,0.774929033406
36,0.226297219915E-01,0.696471228240E-01,1.58633135908
37,0.452112944988E-01,0.139146056773,1.58126668231
38,0.676966704859E-01,0.208348928276,1.57283752872
39,0.900380075952E-01,0.277108493696,1.56106183310
40,0.112187769942,0.345278452622,1.54596465072
41,0.134098829257,0.412713759157,1.52757810401
42,0.155724565161,0.479270930530,1.50594131419
43,0.177018964362,0.544808352385,1.48110031810
44,0.197936718555,0.609186580100,1.45310797015
45,0.218433320827,0.672268635481,1.42202382995
46,0.238465160354,0.733920298212,1.38791403553
47,0.257989615192,0.794010391438,1.35085116263
48,0.276965142964,0.852411060871,1.31091407031
49,0.295351369251,0.908998046827,1.26818773310
50,0.313109173498,0.963650948615,1.22276306026
51,0.330200772249,1.01625348071,1.17473670233
52,0.346589799537,1.06669372019,1.12421084544
53,0.362241384269,1.11486434485,1.07129299398
54,0.377122224411,1.16066286157,1.01609574178
55,0.391200657852,1.20399182440,0.958736532584
56,0.404446729769,1.24475904187,0.899337410149
57,0.416832256364,1.28287777318,0.838024758577
58,0.428330884829,1.31826691270,0.774929033406
59,-0.592453813296E-01,0.430442891239E-01,1.58633135908
60,-0.118364705673,0.859969924864E-01,1.58126668231
61,-0.177232184257,0.128766719194,1.57283752872
62,-0.235722564164,0.171262467675,1.56106183310
63,-0.293711394830,0.213393819304,1.54596465072
64,-0.351075292845,0.255071130784,1.52757810401
65,-0.407692204475,0.296205724887,1.50594131419
66,-0.463441665353,0.336710079129,1.48110031810
67,-0.518205056799,0.376498011992,1.45310797015
68,-0.571865858201,0.415484866298,1.42202382995
69,-0.624309894940,0.453587689328,1.38791403553
70,-0.675425581316,0.490725409329,1.35085116263
71,-0.725104157978,0.526819008004,1.31091407031
72,-0.773239923324,0.561791688646,1.26818773310
73,-0.819730458408,0.595569039535,1.22276306026
74,-0.864476844858,0.628079192266,1.17473670233
75,-0.907383875343,0.659252974663,1.12421084544
76,-0.948360256148,0.689024057961,1.07129299398
77,-0.987318801420,0.717329097931,1.01609574178
78,-1.02417661868,0.744107869658,0.958736532584
79,-1.05885528517,0.769303395682,0.899337410149
80,-1.09128101477,0.792862067235,0.838024758577
81,-1.12138481491,0.814733758295,0.774929033406
82,-0.592453813296E-01,-0.430442891239E-01,1.58633135908
83,-0.118364705673,-0.859969924864E-01,1.58126668231
84,-0.177232184257,-0.128766719194,1.57283752872
85,-0.235722564164,-0.171262467675,1.56106183310
86,-0.293711394830,-0.213393819304,1.54596465072
87,-0.351075292845,-0.255071130784,1.52757810401
88,-0.407692204475,-0.296205724887,1.50594131419
89,-0.463441665353,-0.336710079129,1.48110031810
90,-0.518205056799,-0.376498011992,1.45310797015
91,-0.571865858201,-0.415484866298,1.42202382995
92,-0.624309894940,-0.453587689328,1.38791403553
93,-0.675425581316,-0.490725409329,1.35085116263
94,-0.725104157978,-0.526819008004,1.31091407031
95,-0.773239923324,-0.561791688646,1.26818773310
96,-0.819730458408,-0.595569039535,1.22276306026
97,-0.864476844858,-0.628079192266,1.17473670233
98,-0.907383875343,-0.659252974663,1.12421084544
99,-0.948360256148,-0.689024057961,1.07129299398
100,-0.987318801420,-0.717329097931,1.01609574178
101,-1.02417661868,-0.744107869658,0.958736532584
102,-1.05885528517,-0.769303395682,0.899337410149
103,-1.09128101477,-0.792862067235,0.838024758577
104,-1.12138481491,-0.814733758295,0.774929033406
105,0.226297219915E-01,-0.696471228240E-01,1.58633135908
106,0.452112944988E-01,-0.139146056773,1.58126668231
107,0.676966704859E-01,-0.208348928276,1.57283752872
108,0.900380075952E-01,-0.277108493696,1.56106183310
109,0.112187769942,-0.345278452622,1.54596465072
110,0.134098829257,-0.412713759157,1.52757810401
111,0.155724565161,-0.479270930530,1.50594131419
112,0.177018964362,-0.544808352385,1.48110031810
113,0.197936718555,-0.609186580100,1.45310797015
114,0.218433320827,-0.672268635481,1.42202382995
