 node_id,x_nm,y_nm,z_nm,phi_mV,charge_C_m2
1,3.68360000000,3.86910000000,4.28190000000,46.2429710810,0.921586283547E-01
2,5.22290919571,3.86910000000,3.33055459786,-21.8389862412,-0.388035753493E-01
3,4.15927270107,5.33307004117,3.33055459786,39.7369188726,0.275938544147
4,2.43827270107,4.77388324396,3.33055459786,103.418800160,0.150281382363
5,2.43827270107,2.96431675604,3.33055459786,84.7047992408,0.116211114201
6,4.15927270107,2.40512995883,3.33055459786,13.1985913728,0.159583346341E-01
7,3.68360000000,3.86910000000,0.839900000000,-13.7720281841,-0.417335196088E-01
8,2.14429080429,3.86910000000,1.79124540214,131.063720423,0.266795000400
9,3.20792729893,2.40512995883,1.79124540214,94.7755487926,0.148206740966
10,4.92892729893,2.96431675604,1.79124540214,23.2328861570,0.280618947216E-01
11,4.92892729893,4.77388324396,1.79124540214,180.365879283,0.403326370307
12,3.20792729893,5.33307004117,1.79124540214,39.0197791960,0.317320468738E-01
13,3.80259267084,3.86910000000,4.27778140076,28.4015420199,0.352626279432E-01
14,3.92101580870,3.86910000000,4.26544531585,21.5221739211,0.194274925725E-01
15,4.03830260657,3.86910000000,4.24495078929,23.4040856589,0.286369626660E-01
16,4.15389169626,3.86910000000,4.21639591375,34.2862514205,0.706333573784E-01
17,4.26722983531,3.86910000000,4.17991736103,60.5868588529,0.219412475211
18,4.37777455497,3.86910000000,4.13568972794,105.939255837,0.804119243013
19,4.48499675656,3.86910000000,4.08392470058,101.509767056,0.876583924103
20,4.58838324396,3.86910000000,4.02487004117,41.2963365386,0.215114889798
21,4.68743917984,3.86910000000,3.95880840223,8.30614411618,0.308299464167E-01
22,4.78169045415,3.86910000000,3.88605597366,-1.91325082342,-0.519471003436E-02
23,4.87068595332,3.86910000000,3.80696096939,-4.22656242035,-0.146230221061E-01
24,4.95399971943,3.86910000000,3.72190196076,-4.85111710380,-0.220865497968E-01
25,5.03123298895,3.86910000000,3.63128606451,-4.34450729127,-0.141142394554E-01
26,5.10201610135,3.86910000000,3.53554699427,-6.68787614473,-0.747807741122E-02
27,5.16601026840,3.86910000000,3.43514298461,-14.2745322979,-0.197011969386E-01
28,3.72037075749,3.98226875499,4.27778140076,34.9428858413,0.477882863091E-01
29,3.75696551962,4.09489585194,4.26544531585,28.6325333993,0.299438937093E-01
30,3.79320913338,4.20644222532,4.24495078929,25.6267586273,0.234350272521E-01
31,3.82892812646,4.31637398229,4.21639591375,24.9803582047,0.219279600372E-01
32,3.86395153754,4.42416495798,4.17991736103,26.6685233404,0.239753289475E-01
33,3.89811173455,4.52929923395,4.13568972794,31.1660913518,0.299223318101E-01
34,3.93124521702,4.63127360747,4.08392470058,39.1720466689,0.411322844203E-01
35,3.96319339861,4.72960000000,4.02487004117,51.8330588958,0.611572648180E-01
36,3.99380336619,4.82380779330,3.95880840223,71.4275403536,0.100200522770
37,4.02292861169,4.91344608190,3.88605597366,101.454015439,0.184357103885
38,4.05042973336,4.99808583131,3.80696096939,141.177910366,0.344129280513
39,4.07617510295,5.07732193146,3.72190196076,167.211740358,0.487580848526
40,4.10004149576,5.15077513571,3.63128606451,150.718424176,0.408383815623
41,4.12191468041,5.21809387600,3.53554699427,108.404460139,0.257042017406
42,4.14168996557,5.27895594559,3.43514298461,70.7575596684,0.196003891898
43,3.58733290709,3.93904213705,4.27778140076,53.0780540022,0.112384910960
44,3.49152657603,4.00864951102,4.26544531585,44.1921411954,0.816808451508E-01
45,3.39663956334,4.07758896109,4.24495078929,28.8626739587,0.430489549023E-01
46,3.30312602541,4.14553052334,4.21639591375,14.9978714938,0.126084388141E-01
47,3.21143354481,4.21214901000,4.17991736103,5.94976616491,-0.716889743419E-02
48,3.12200098797,4.27712556593,4.13568972794,3.69525260556,-0.144452412735E-01
49,3.03525640470,4.34014919474,4.08392470058,8.68157180623,-0.776682745162E-02
50,2.95161497941,4.40091824732,4.02487004117,19.0655124031,0.823778012880E-02
51,2.87147704389,4.45914186558,3.95880840223,32.7538466982,0.287104955109E-01
52,2.79522616124,4.51454137463,3.88605597366,49.2388871976,0.535994407232E-01
53,2.72322728998,4.56685161656,3.80696096939,69.2261269505,0.869014468443E-01
54,2.65582503734,4.61582221960,3.72190196076,92.8682826378,0.135344123442
55,2.59334200976,4.66121879641,3.63128606451,116.126485981,0.192079003593
56,2.53607726891,4.70282406599,3.53554699427,127.900295319,0.224874328641
57,2.48430490023,4.74043889361,3.43514298461,120.768886116,0.199988410521
58,3.58733290709,3.79915786295,4.27778140076,82.3270164370,0.307808731853
59,3.49152657603,3.72955048898,4.26544531585,137.132501232,0.996665667876
60,3.39663956334,3.66061103891,4.24495078929,124.462437032,0.803388316537
61,3.30312602541,3.59266947666,4.21639591375,74.1703334154,0.233174558489
62,3.21143354481,3.52605099000,4.17991736103,50.4023207122,0.102243615315
63,3.12200098797,3.46107443407,4.13568972794,43.9170762876,0.731075248866E-01
64,3.03525640470,3.39805080526,4.08392470058,42.8771390998,0.607945220132E-01
65,2.95161497941,3.33728175268,4.02487004117,43.9874651305,0.519035557142E-01
66,2.87147704389,3.27905813442,3.95880840223,48.5406612102,0.516927829473E-01
67,2.79522616124,3.22365862537,3.88605597366,57.4236635604,0.630038455670E-01
68,2.72322728998,3.17134838344,3.80696096939,69.5895780775,0.840029757921E-01
69,2.65582503734,3.12237778040,3.72190196076,81.4760757813,0.105065777510
70,2.59334200976,3.07698120359,3.63128606451,88.9387390930,0.113932436850
71,2.53607726891,3.03537593401,3.53554699427,91.6333429806,0.113485512523
