 node_id,x_nm,y_nm,z_nm,phi_mV
100,5.12856059681,4.66121879641,2.06443480881,14.0142257974
101,5.06853853979,4.70282406599,1.97039985368,24.6777102109
102,5.00188777061,4.74043889361,1.87919120122,40.7833711054
103,5.26227736131,3.79915786295,3.24260879878,-52.7935217848
104,5.29408952532,3.72955048898,3.15140014632,-51.6889968989
105,5.31819342561,3.66061103891,3.05736519119,-37.3173395389
106,5.33447369401,3.59266947666,2.96095401158,-17.7000592720
107,5.34285240851,3.52605099000,2.86262805900,-4.36502338487
108,5.34328946618,3.46107443407,2.76285794959,-2.93217526878
109,5.33578277513,3.39805080526,2.66212121164,-9.81709144844
110,5.32036826454,3.33728175268,2.56090000000,-23.3937411522
111,5.29711971267,3.27905813442,2.45967878836,-47.0642339203
112,5.26614839374,3.22365862537,2.35894205041,-62.5949976816
113,5.22760254533,3.17134838344,2.25917194100,-19.9704455829
114,5.18166665892,3.12237778040,2.16084598842,21.4891216575
115,5.12856059681,3.07698120359,2.06443480881,27.0729684410
116,5.06853853979,3.03537593401,1.97039985368,21.2104959094
117,5.00188777061,2.99776110639,1.87919120122,15.4755603647
118,4.23795705849,5.34889808264,3.24260879878,-130.464259480
119,4.31398810438,5.35764338702,3.15140014632,-134.865462217
120,4.38700193243,5.35926409680,3.05736519119,-110.888187109
121,4.45664907754,5.35375245480,2.96095401158,-65.7903208094
122,4.52259618855,5.34113484130,2.86262805900,-21.7019161881
123,4.58452762373,5.32147164783,2.76285794959,8.18722666784
124,4.64214696149,5.29485698804,2.66212121164,-1.62269869786
125,4.69517841920,5.26141824732,2.56090000000,-38.2377857943
126,4.74336817312,5.22131547305,2.45967878836,-69.1422923491
127,4.78648557331,5.17474060858,2.35894205041,-84.1149371266
128,4.82432424755,5.12191657454,2.25917194100,-71.1811790578
129,4.85670308912,5.06309620188,2.16084598842,-38.2138430864
130,4.88346712362,4.99856102173,2.06443480881,-4.49957731879
131,4.90448825071,4.92861991792,1.97039985368,19.2299445351
132,4.91966585727,4.85360764860,1.87919120122,37.0791113527
133,4.10491920808,5.39212470058,3.24260879878,-163.186911155
134,4.04854916079,5.44388972794,3.15140014632,-176.879077077
135,3.99043236239,5.48811736103,3.05736519119,-137.803678735
136,3.93084697649,5.52459591375,2.96095401158,-124.089701223
137,3.87007819582,5.55315078929,2.86262805900,-141.262784128
138,3.80841687714,5.57364531585,2.76285794959,-160.791142375
139,3.74615814917,5.58598140076,2.66212121164,-95.0838221409
140,3.68360000000,5.59010000000,2.56090000000,15.1848307335
141,3.62104185083,5.58598140076,2.45967878836,34.6751130323
142,3.55878312286,5.57364531585,2.35894205041,19.8036083028
143,3.49712180418,5.55315078929,2.25917194100,15.9668822012
144,3.43635302351,5.52459591375,2.16084598842,7.15108274687
145,3.37676763761,5.48811736103,2.06443480881,-13.7551541299
146,3.31865083921,5.44388972794,1.97039985368,-19.9487914218
147,3.26228079192,5.39212470058,1.87919120122,-10.0270852860
148,2.44753414273,4.85360764860,3.24260879878,2.07224881720
149,2.46271174929,4.92861991792,3.15140014632,1.83447807879
150,2.48373287638,4.99856102173,3.05736519119,1.87228112510
151,2.51049691088,5.06309620188,2.96095401158,2.85111862762
152,2.54287575245,5.12191657454,2.86262805900,5.55580228686
153,2.58071442669,5.17474060858,2.76285794959,11.4000238860
154,2.62383182688,5.22131547305,2.66212121164,23.9271551936
155,2.67202158080,5.26141824732,2.56090000000,48.5350602255
156,2.72505303851,5.29485698804,2.45967878836,76.4929374755
157,2.78267237627,5.32147164783,2.35894205041,77.1496738249
158,2.84460381145,5.34113484130,2.25917194100,65.6644963313
159,2.91055092246,5.35375245480,2.16084598842,61.3506136290
160,2.98019806757,5.35926409680,2.06443480881,46.7025575022
161,3.05321189562,5.35764338702,1.97039985368,15.4107590652
162,3.12924294151,5.34889808264,1.87919120122,-3.80381055983
163,2.36531222939,4.74043889361,3.24260879878,0.493642263080
164,2.29866146021,4.70282406599,3.15140014632,-0.265955065430
165,2.23863940319,4.66121879641,3.05736519119,-0.318675282297
166,2.18553334108,4.61582221960,2.96095401158,-0.996624191885
167,2.13959745467,4.56685161656,2.86262805900,-4.80710512520
168,2.10105160626,4.51454137463,2.76285794959,-9.73122231261
169,2.07008028733,4.45914186558,2.66212121164,-13.0635854141
170,2.04683173546,4.40091824732,2.56090000000,-13.6547363151
171,2.03141722487,4.34014919474,2.45967878836,-9.74454111718
172,2.02391053382,4.27712556593,2.35894205041,1.36883190091
173,2.02434759149,4.21214901000,2.25917194100,21.7325437687
174,2.03272630599,4.14553052334,2.16084598842,54.7189194372
175,2.04900657439,4.07758896109,2.06443480881,109.785720210
176,2.07311047468,4.00864951102,1.97039985368,163.047830500
177,2.10492263869,3.93904213705,1.87919120122,130.368870986
178,2.36531222939,2.99776110639,3.24260879878,2.56735168718
179,2.29866146021,3.03537593401,3.15140014632,-25.7114929723
180,2.23863940319,3.07698120359,3.05736519119,-58.0877438794
181,2.18553334108,3.12237778040,2.96095401158,-97.8878964364
182,2.13959745467,3.17134838344,2.86262805900,-142.108871958
183,2.10105160626,3.22365862537,2.76285794959,-179.287341956
184,2.07008028733,3.27905813442,2.66212121164,-187.333688502
185,2.04683173546,3.33728175268,2.56090000000,-134.273882712
186,2.03141722487,3.39805080526,2.45967878836,-53.1844687342
187,2.02391053382,3.46107443407,2.35894205041,-7.66721810370
188,2.02434759149,3.52605099000,2.25917194100,6.12964473780
189,2.03272630599,3.59266947666,2.16084598842,30.2970505634
190,2.04900657439,3.66061103891,2.06443480881,103.020351781
191,2.07311047468,3.72955048898,1.97039985368,136.602493984
192,2.10492263869,3.79915786295,1.87919120122,108.086188963
193,2.44753414273,2.88459235140,3.24260879878,31.9598098632
194,2.46271174929,2.80958008208,3.15140014632,10.6489646797
195,2.48373287638,2.73963897827,3.05736519119,-59.5163384245
196,2.51049691088,2.67510379812,2.96095401158,-160.458697829
197,2.54287575245,2.61628342546,2.86262805900,-190.241876587
198,2.58071442669,2.56345939142,2.76285794959,-156.240345351
199,2.62383182688,2.51688452695,2.66212121164,-94.5987776810
200,2.67202158080,2.47678175268,2.56090000000,6.53260769784
201,2.72505303851,2.44334301196,2.45967878836,102.273154740
202,2.78267237627,2.41672835217,2.35894205041,112.192043214
203,2.84460381145,2.39706515870,2.25917194100,72.1673583684
204,2.91055092246,2.38444754520,2.16084598842,48.5564741448
205,2.98019806757,2.37893590320,2.06443480881,39.8615241111
206,3.05321189562,2.38055661298,1.97039985368,40.2172009714
207,3.12924294151,2.38930191736,1.87919120122,47.8108281554
208,4.10491920808,2.34607529942,3.24260879878,-0.281244550522
209,4.04854916079,2.29431027206,3.15140014632,-6.16836989367
210,3.99043236239,2.25008263897,3.05736519119,-15.9809229502
211,3.93084697649,2.21360408625,2.96095401158,-33.9495637493
212,3.87007819582,2.18504921071,2.86262805900,-64.1824047840
213,3.80841687714,2.16455468415,2.76285794959,-97.0362913644
214,3.74615814917,2.15221859924,2.66212121164,-78.0380429550
215,3.68360000000,2.14810000000,2.56090000000,30.6066668485
216,3.62104185083,2.15221859924,2.45967878836,105.970153279
217,3.55878312286,2.16455468415,2.35894205041,121.208573223
218,3.49712180418,2.18504921071,2.25917194100,126.340655034
219,3.43635302351,2.21360408625,2.16084598842,135.564439641
220,3.37676763761,2.25008263897,2.06443480881,118.222691754
221,3.31865083921,2.29431027206,1.97039985368,88.7387885610
222,3.26228079192,2.34607529942,1.87919120122,72.4545897398
223,4.23795705849,2.38930191736,3.24260879878,9.15949199918
224,4.31398810438,2.38055661298,3.15140014632,14.3803677283
225,4.38700193243,2.37893590320,3.05736519119,21.7013102441
226,4.45664907754,2.38444754520,2.96095401158,31.4171265766
227,4.52259618855,2.39706515870,2.86262805900,41.6360956879
228,4.58452762373,2.41672835217,2.76285794959,47.8504794751
229,4.64214696149,2.44334301196,2.66212121164,46.8926108611
230,4.69517841920,2.47678175268,2.56090000000,41.2883784989
231,4.74336817312,2.51688452695,2.45967878836,35.4931325724
232,4.78648557331,2.56345939142,2.35894205041,31.6675137785
233,4.82432424755,2.61628342546,2.25917194100,29.7929340279
234,4.85670308912,2.67510379812,2.16084598842,28.5883215932
235,4.88346712362,2.73963897827,2.06443480881,26.3070844865
236,4.90448825071,2.80958008208,1.97039985368,22.0894712452
237,4.91966585727,2.88459235140,1.87919120122,16.7510982948
238,2.20118973160,3.86910000000,1.68665701539,32.1423000288
239,2.26518389865,3.86910000000,1.58625300573,4.63564466880
240,2.33596701105,3.86910000000,1.49051393549,-10.9590938720
241,2.41320028057,3.86910000000,1.39989803924,-18.2045816053
242,2.49651404668,3.86910000000,1.31483903061,-20.0923128996
243,2.58550954585,3.86910000000,1.23574402634,-19.3733357831
244,2.67976082016,3.86910000000,1.16299159777,-18.2323582514
245,2.77881675604,3.86910000000,1.09692995883,-18.4330544692
246,2.88220324344,3.86910000000,1.03787529942,-22.6298801872
247,2.98942544503,3.86910000000,0.986110272058,-35.7386050840
248,3.09997016469,3.86910000000,0.941882638966,-48.6611255675
249,3.21330830374,3.86910000000,0.905404086254,-63.8474383067
250,3.32889739343,3.86910000000,0.876849210714,-105.043475632
251,3.44618419130,3.86910000000,0.856354684152,-112.208273720
252,3.56460732916,3.86910000000,0.844018599237,-74.7477695306
253,3.22551003443,2.45924405441,1.68665701539,76.7816565713
254,3.24528531959,2.52010612400,1.58625300573,83.9537722867
255,3.26715850424,2.58742486429,1.49051393549,83.9163143583
256,3.29102489705,2.66087806854,1.39989803924,84.3084182842
257,3.31677026664,2.74011416869,1.31483903061,16.1802296718
258,3.34427138831,2.82475391810,1.23574402634,-62.3176167863
259,3.37339663381,2.91439220670,1.16299159777,-90.2837738840
260,3.40400660139,3.00860000000,1.09692995883,-84.4146975536
261,3.43595478298,3.10692639253,1.03787529942,-71.2451705357
262,3.46908826545,3.20890076605,0.986110272058,-60.1139849185
263,3.50324846246,3.31403504202,0.941882638966,-53.9567347286
264,3.53827187354,3.42182601771,0.905404086254,-59.9993753096
265,3.57399086662,3.53175777468,0.876849210714,-80.1585946958
266,3.61023448038,3.64330414806,0.856354684152,-89.9463914864
267,3.64682924251,3.75593124501,0.844018599237,-67.5411419285
268,4.88289509977,2.99776110639,1.68665701539,8.32625557989
269,4.83112273109,3.03537593401,1.58625300573,6.91296844647
270,4.77385799024,3.07698120359,1.49051393549,7.37993106124
271,4.71137496266,3.12237778040,1.39989803924,10.1688568669
272,4.64397271002,3.17134838344,1.31483903061,16.0274132474
273,4.57197383876,3.22365862537,1.23574402634,25.6930750935
274,4.49572295611,3.27905813442,1.16299159777,38.3053563678
275,4.41558502059,3.33728175268,1.09692995883,47.7918618438
276,4.33194359530,3.39805080526,1.03787529942,46.4863725761
277,4.24519901203,3.46107443407,0.986110272058,38.2898242851
278,4.15576645519,3.52605099000,0.941882638966,31.3129708361
279,4.06407397459,3.59266947666,0.905404086254,37.6719446752
280,3.97056043666,3.66061103891,0.876849210714,62.6443463763
281,3.87567342397,3.72955048898,0.856354684152,44.4990312991
282,3.77986709291,3.79915786295,0.844018599237,-8.01200180678
283,4.88289509977,4.74043889361,1.68665701539,93.8483809370
284,4.83112273109,4.70282406599,1.58625300573,108.821387875
285,4.77385799024,4.66121879641,1.49051393549,67.9632041860
286,4.71137496266,4.61582221960,1.39989803924,13.9909499241
287,4.64397271002,4.56685161656,1.31483903061,-16.9449454169
288,4.57197383876,4.51454137463,1.23574402634,-9.40631044785
289,4.49572295611,4.45914186558,1.16299159777,10.2342868979
290,4.41558502059,4.40091824732,1.09692995883,17.4407298092
291,4.33194359530,4.34014919474,1.03787529942,13.4143408978
292,4.24519901203,4.27712556593,0.986110272058,6.07510002770
293,4.15576645519,4.21214901000,0.941882638966,0.330195183753
294,4.06407397459,4.14553052334,0.905404086254,-1.54121988626
295,3.97056043666,4.07758896109,0.876849210714,0.279833815756
296,3.87567342397,4.00864951102,0.856354684152,1.22650360965
297,3.77986709291,3.93904213705,0.844018599237,-8.96283832660
298,3.22551003443,5.27895594559,1.68665701539,-11.2363786532
299,3.24528531959,5.21809387600,1.58625300573,-17.8733267725
300,3.26715850424,5.15077513571,1.49051393549,-19.2276824485
301,3.29102489705,5.07732193146,1.39989803924,-1.55487134332
302,3.31677026664,4.99808583131,1.31483903061,40.7889380324
303,3.34427138831,4.91344608190,1.23574402634,71.5231297369
304,3.37339663381,4.82380779330,1.16299159777,79.2483059809
305,3.40400660139,4.72960000000,1.09692995883,93.9105963381
306,3.43595478298,4.63127360747,1.03787529942,75.1077968407
307,3.46908826545,4.52929923395,0.986110272058,29.6410356058
308,3.50324846246,4.42416495798,0.941882638966,-3.61546379949
309,3.53827187354,4.31637398229,0.905404086254,-19.5131827594
310,3.57399086662,4.20644222532,0.876849210714,-25.9388232204
311,3.61023448038,4.09489585194,0.856354684152,-31.0195698985
312,3.64682924251,3.98226875499,0.844018599237,-35.9673615398
313,3.83950404294,3.98237091749,4.27107678286,-5.93109533492
314,3.95822510893,3.98253664682,4.25605609213,-13.4130410692
315,3.87634848789,4.09523014774,4.25605609213,-6.99050036104
316,4.07595104118,3.98275898518,4.23272035386,-20.0926023987
317,3.99545909340,4.09567889410,4.23817365406,-13.1946631279
318,3.91293925797,4.20712545640,4.23272035386,-7.37037005107
319,4.19209641195,3.98302790560,4.20111121547,-27.4384893472
320,4.11368835368,4.09622213385,4.21174237417,-20.9886711749
321,4.03251059577,4.20795373219,4.21174237417,-13.4053919846
322,3.94908590988,4.31750316713,4.20111121547,-6.44311000193
323,4.30607570327,3.98333003941,4.16131135241,-35.3411859381
324,4.23041614363,4.09683325234,4.17674982930,-32.1978765533
325,4.15127728507,4.20888743698,4.18190692617,-23.3907146462
326,4.06916267479,4.31877961146,4.17674982930,-12.2031222622
327,3.98459479423,4.42581055039,4.16131135241,-3.46706710726
328,4.41730567280,3.98364834848,4.11344489841,-42.2267855409
329,4.34501323733,4.09747832001,4.13322848745,-47.5459412666
330,4.26857282395,4.20987604288,4.14315139717,-42.1363758369
331,4.18846382003,4.32013662755,4.14315139717,-23.0542860225
332,4.10518862007,4.42756858729,4.13322848745,-7.18041254361
333,4.01926947501,4.53149817480,4.11344489841,2.05108322656
334,4.52520769540,3.98396176560,4.05767796010,-47.1020558824
335,4.45684335554,4.09811537023,4.08125774517,-59.2663640790
336,4.38371171326,4.21085701894,4.09546401918,-73.7499690278
337,4.30626364946,4.32149162198,4.10020919571,-44.8634360253
338,4.22497665721,4.42933708024,4.09546401918,-12.1672326595
339,4.14035189783,4.53372849060,4.08125774517,2.43449078400
340,4.05291111113,4.63402224530,4.05767796010,9.84613694074
341,4.62921013400,3.98424483843,3.99421927381,-44.3329041886
342,4.56526533573,4.09869368244,4.02096642888,-52.7934764969
343,4.49599130019,4.21175474452,4.03888819395,-82.0971157867
344,4.42180675514,4.32274462566,4.04787624066,-69.5861619032
345,4.34316011001,4.43099244611,4.04787624066,-10.6621411689
346,4.26052674545,4.53584390056,4.03888819395,7.82981548810
347,4.17440613987,4.63666521307,4.02096642888,13.9766696919
348,4.08531885037,4.73284696792,3.99421927381,19.3949883884
349,4.72875081784,3.98446742794,3.92332105259,-33.7204512142
350,4.66963559137,4.09915317249,3.95253585409,-36.2344138053
351,4.60469407496,4.21247957819,3.97352775364,-47.5158847659
352,4.53430999523,4.32377702165,3.98617271426,-32.6244468686
353,4.45889923783,4.43238786821,3.99039601935,26.7690832136
354,4.37890739006,4.53767035780,3.98617271426,28.0832104485
355,4.29480710798,4.63900239693,3.97352775364,24.0073974724
356,4.20709532358,4.73578523456,3.95253585409,25.1051517244
357,4.11629030851,4.82744699999,3.92332105259,30.5624276826
358,4.82327973551,3.98459453154,3.84528005032,-16.9462889271
359,4.76931108487,4.09942402967,3.87620349409,-16.3057524590
360,4.70909076032,4.21292729033,3.89955323924,-29.0836878739
361,4.64296551878,4.32445074611,3.91519483474,-26.0477216080
362,4.57131611850,4.43335222960,3.92303821411,23.9891936400
363,4.49455512659,4.53900467106,3.92303821411,44.2023618319
364,4.41312454341,4.64079970920,3.91519483474,38.6519922127
365,4.32749325746,4.73815119416,3.89955323924,36.4536572987
366,4.23815434548,4.83049856269,3.87620349409,35.6500992438
367,4.14562223324,4.91731006594,3.84528005032,41.9104043593
368,4.91226207905,3.98458632185,3.76043883012,4.19684685401
369,4.86365309801,4.09942678194,3.79226723174,18.3187695873
370,4.80844462394,4.21297913050,3.81720916402,-7.48301925251
371,4.74694541238,4.32460832160,3.83512513824,-46.5947942050
372,4.67949940007,4.43369006462,3.84591495862,-55.7382810696
373,4.60648378148,4.53961431565,3.84951828265,-5.15439695083
374,4.52830689930,4.64178868919,3.84591495862,39.8225388406
375,4.44540596080,4.73964177106,3.83512513824,56.6711754521
376,4.35824459271,4.83262631408,3.81720916402,50.4360916192
377,4.26731024839,4.92022229856,3.79226723174,42.8912487501
378,4.17311148171,5.00193984053,3.76043883012,46.8305814917
379,4.99518179988,3.98439851094,3.66918716296,13.4217808658
380,4.95203213323,4.09907300903,3.70109004491,63.0508388867
381,4.90201752145,4.21250285867,3.72682204717,42.5342785814
382,4.84540865114,4.32407416049,3.74624390429,-30.9070653601
383,4.78251189800,4.43318307385,3.75925050225,-98.9752534531
384,4.71366766869,4.53923908494,3.76577144740,-81.0602082313
385,4.63924855854,4.64166820270,3.76577144740,14.3638927013
386,4.55965733492,4.73991606536,3.75925050225,87.1632374540
387,4.47532475749,4.83345094076,3.74624390429,87.9563420415
388,4.38670724682,4.92176660410,3.72682204717,55.8980097532
389,4.29428441419,5.00438507775,3.70109004491,39.9431497059
390,4.19855646582,5.08085921813,3.66918716296,34.9210199836
391,5.07154584619,3.98398316174,3.57196339425,-5.22400328797
392,5.03383429939,4.09826694673,3.60310480102,38.9029922923
393,4.98907821237,4.21135510532,3.62880874138,55.4960579668
394,4.93751108981,4.32265762577,3.64894111088,-6.17419002988
395,4.87940197145,4.43159381251,3.66339687344,-63.1347408572
396,4.81505402840,4.53759531577,3.67210060943,-77.8418437316
397,4.74480298140,4.64010909683,3.67500690908,-18.9272782868
398,4.66901534931,4.73860031336,3.67210060943,72.1884903776
399,4.58808653685,4.83255510985,3.66339687344,122.099464107
400,4.50243877169,4.92148329853,3.64894111088,76.0550328453
401,4.41251890156,5.00492091680,3.62880874138,36.2500086026
402,4.31879606291,5.08243264787,3.60310480102,17.2526847043
403,4.22175923334,5.15361409194,3.57196339425,1.73782252674
404,5.14088923214,3.98329006329,3.46925550493,-32.1634799658
405,5.10846950032,4.09690821643,3.49881861245,-24.8840080314
406,5.06891344412,4.20938541362,3.52368424313,-25.6387226446
407,5.02241917630,4.32015832343,3.54372785982,-47.1720605592
408,4.96921955901,4.42867215022,3.55884907595,-68.9013880961
409,4.90958103752,4.53438341271,3.56897215834,-70.2848088057
410,4.84380230574,4.63676266602,3.57404640647,-41.7398517154
411,4.77221281022,4.73529715334,3.57404640647,10.1764363009
412,4.69517110021,4.82949337399,3.56897215834,53.2666087509
413,4.61306303183,4.91887955508,3.55884907595,52.8117298163
414,4.52629983560,5.00300801436,3.54372785982,22.2195677582
415,4.43531605679,5.08145740239,3.52368424313,-5.61661637176
416,4.34056737906,5.15383481282,3.49881861245,-26.5659026563
417,4.24252834224,5.21977775021,3.46925550493,-43.4033125468
418,5.20278102590,3.98226875499,3.36160146962,-51.7927660861
419,5.17538162097,4.09489585194,3.38881595502,-66.7485299295
420,5.14084212232,4.20644222532,3.41206779776,-100.675178601
421,5.09932784588,4.31637398229,3.43124570784,-138.880794013
422,5.05103749085,4.42416495798,3.44625789432,-139.368499133
423,4.99620218869,4.52929923395,3.45703250456,-117.384293198
424,4.93508439685,4.63127360747,3.46351796820,-83.7083070004
425,4.86797664257,4.72960000000,3.46568324396,-44.9436403243
426,4.79520012275,4.82380779330,3.46351796820,-13.5215731623
427,4.71710316666,4.91344608190,3.45703250456,-0.559983537746
428,4.63405956867,4.99808583131,3.44625789432,-8.93040606255
429,4.54646679921,5.07732193146,3.43124570784,-32.1389874451
430,4.45474410233,5.15077513571,3.41206779776,-61.2801450236
431,4.35933048911,5.21809387600,3.38881595502,-83.3661507225
432,4.26068263641,5.27895594559,3.36160146962,-92.7981920122
433,5.24091261846,4.05596130725,3.26920873228,-73.1230125318
434,5.21174822237,4.17194460023,3.29226116835,-109.483764752
435,5.17493024016,4.28641112462,3.31165065105,-181.245729122
436,5.13064307121,4.39878758564,3.32728006999,-226.498940557
437,5.07910852365,4.50851115638,3.33907114668,-207.411917076
438,5.02058470337,4.61503229671,3.34696482665,-160.383965332
439,4.95536472141,4.71781750554,3.35092157513,-99.5071452459
440,4.88377522590,4.81635199286,3.35092157513,-58.8044160565
441,4.80617476606,4.91014225799,3.34696482665,-39.3668691556
442,4.72295199647,4.99871856124,3.33907114668,-38.7160469621
443,4.63452373052,5.08163727657,3.32728006999,-56.9774579232
444,4.54133285283,5.15848311340,3.31165065105,-96.8922208962
445,4.44384610111,5.22887119662,3.29226116835,-143.956403962
446,4.34255172856,5.29244899417,3.26920873228,-141.841152115
447,5.27079584042,4.12874675626,3.17346340578,-88.9705243739
448,5.23922132238,4.24748935363,3.19233075505,-124.614595045
449,5.19953070404,4.36425779065,3.20790375803,-177.504492783
450,5.15193106219,4.47844285456,3.22010116612,-215.053583728
451,5.09667073712,4.58944881077,3.22885934212,-222.603077568
452,5.03403803700,4.69669651098,3.23413259223,-151.140372705
453,4.96435973370,4.79962641469,3.23589340448,-92.4184253669
454,4.88799935791,4.89770150856,3.23413259223,-64.9106089268
455,4.80535530252,4.99041010811,3.22885934212,-57.4051157700
456,4.71685874407,5.07726852731,3.22010116612,-66.4347248112
457,4.62297139323,5.15782360212,3.20790375803,-97.4461697771
